"","date","hits","keyword","geo","time","gprop","category"
"1",2019-01-06,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"2",2019-01-13,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"3",2019-01-20,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"4",2019-01-27,"38","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"5",2019-02-03,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"6",2019-02-10,"38","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"7",2019-02-17,"38","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"8",2019-02-24,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"9",2019-03-03,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"10",2019-03-10,"41","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"11",2019-03-17,"41","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"12",2019-03-24,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"13",2019-03-31,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"14",2019-04-07,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"15",2019-04-14,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"16",2019-04-21,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"17",2019-04-28,"80","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"18",2019-05-05,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"19",2019-05-12,"43","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"20",2019-05-19,"43","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"21",2019-05-26,"43","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"22",2019-06-02,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"23",2019-06-09,"41","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"24",2019-06-16,"83","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"25",2019-06-23,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"26",2019-06-30,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"27",2019-07-07,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"28",2019-07-14,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"29",2019-07-21,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"30",2019-07-28,"42","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"31",2019-08-04,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"32",2019-08-11,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"33",2019-08-18,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"34",2019-08-25,"37","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"35",2019-09-01,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"36",2019-09-08,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"37",2019-09-15,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"38",2019-09-22,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"39",2019-09-29,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"40",2019-10-06,"37","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"41",2019-10-13,"37","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"42",2019-10-20,"36","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"43",2019-10-27,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"44",2019-11-03,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"45",2019-11-10,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"46",2019-11-17,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"47",2019-11-24,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"48",2019-12-01,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"49",2019-12-08,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"50",2019-12-15,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"51",2019-12-22,"40","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"52",2019-12-29,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"53",2020-01-05,"35","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"54",2020-01-12,"66","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"55",2020-01-19,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"56",2020-01-26,"29","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"57",2020-02-02,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"58",2020-02-09,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"59",2020-02-16,"30","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"60",2020-02-23,"33","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"61",2020-03-01,"64","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"62",2020-03-08,"98","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"63",2020-03-15,"100","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"64",2020-03-22,"32","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"65",2020-03-29,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"66",2020-04-05,"0","nasdaq","US-AL","2019-01-01 2020-04-10","web",7
"67",2019-01-06,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"68",2019-01-13,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"69",2019-01-20,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"70",2019-01-27,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"71",2019-02-03,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"72",2019-02-10,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"73",2019-02-17,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"74",2019-02-24,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"75",2019-03-03,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"76",2019-03-10,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"77",2019-03-17,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"78",2019-03-24,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"79",2019-03-31,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"80",2019-04-07,"49","finances","US-AL","2019-01-01 2020-04-10","web",7
"81",2019-04-14,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"82",2019-04-21,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"83",2019-04-28,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"84",2019-05-05,"100","finances","US-AL","2019-01-01 2020-04-10","web",7
"85",2019-05-12,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"86",2019-05-19,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"87",2019-05-26,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"88",2019-06-02,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"89",2019-06-09,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"90",2019-06-16,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"91",2019-06-23,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"92",2019-06-30,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"93",2019-07-07,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"94",2019-07-14,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"95",2019-07-21,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"96",2019-07-28,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"97",2019-08-04,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"98",2019-08-11,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"99",2019-08-18,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"100",2019-08-25,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"101",2019-09-01,"44","finances","US-AL","2019-01-01 2020-04-10","web",7
"102",2019-09-08,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"103",2019-09-15,"45","finances","US-AL","2019-01-01 2020-04-10","web",7
"104",2019-09-22,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"105",2019-09-29,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"106",2019-10-06,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"107",2019-10-13,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"108",2019-10-20,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"109",2019-10-27,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"110",2019-11-03,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"111",2019-11-10,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"112",2019-11-17,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"113",2019-11-24,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"114",2019-12-01,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"115",2019-12-08,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"116",2019-12-15,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"117",2019-12-22,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"118",2019-12-29,"45","finances","US-AL","2019-01-01 2020-04-10","web",7
"119",2020-01-05,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"120",2020-01-12,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"121",2020-01-19,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"122",2020-01-26,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"123",2020-02-02,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"124",2020-02-09,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"125",2020-02-16,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"126",2020-02-23,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"127",2020-03-01,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"128",2020-03-08,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"129",2020-03-15,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"130",2020-03-22,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"131",2020-03-29,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"132",2020-04-05,"0","finances","US-AL","2019-01-01 2020-04-10","web",7
"133",2019-01-06,"49","business","US-AL","2019-01-01 2020-04-10","web",7
"134",2019-01-13,"33","business","US-AL","2019-01-01 2020-04-10","web",7
"135",2019-01-20,"62","business","US-AL","2019-01-01 2020-04-10","web",7
"136",2019-01-27,"72","business","US-AL","2019-01-01 2020-04-10","web",7
"137",2019-02-03,"42","business","US-AL","2019-01-01 2020-04-10","web",7
"138",2019-02-10,"86","business","US-AL","2019-01-01 2020-04-10","web",7
"139",2019-02-17,"38","business","US-AL","2019-01-01 2020-04-10","web",7
"140",2019-02-24,"19","business","US-AL","2019-01-01 2020-04-10","web",7
"141",2019-03-03,"71","business","US-AL","2019-01-01 2020-04-10","web",7
"142",2019-03-10,"51","business","US-AL","2019-01-01 2020-04-10","web",7
"143",2019-03-17,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"144",2019-03-24,"57","business","US-AL","2019-01-01 2020-04-10","web",7
"145",2019-03-31,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"146",2019-04-07,"55","business","US-AL","2019-01-01 2020-04-10","web",7
"147",2019-04-14,"41","business","US-AL","2019-01-01 2020-04-10","web",7
"148",2019-04-21,"41","business","US-AL","2019-01-01 2020-04-10","web",7
"149",2019-04-28,"61","business","US-AL","2019-01-01 2020-04-10","web",7
"150",2019-05-05,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"151",2019-05-12,"48","business","US-AL","2019-01-01 2020-04-10","web",7
"152",2019-05-19,"54","business","US-AL","2019-01-01 2020-04-10","web",7
"153",2019-05-26,"43","business","US-AL","2019-01-01 2020-04-10","web",7
"154",2019-06-02,"20","business","US-AL","2019-01-01 2020-04-10","web",7
"155",2019-06-09,"31","business","US-AL","2019-01-01 2020-04-10","web",7
"156",2019-06-16,"52","business","US-AL","2019-01-01 2020-04-10","web",7
"157",2019-06-23,"16","business","US-AL","2019-01-01 2020-04-10","web",7
"158",2019-06-30,"22","business","US-AL","2019-01-01 2020-04-10","web",7
"159",2019-07-07,"50","business","US-AL","2019-01-01 2020-04-10","web",7
"160",2019-07-14,"26","business","US-AL","2019-01-01 2020-04-10","web",7
"161",2019-07-21,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"162",2019-07-28,"32","business","US-AL","2019-01-01 2020-04-10","web",7
"163",2019-08-04,"42","business","US-AL","2019-01-01 2020-04-10","web",7
"164",2019-08-11,"25","business","US-AL","2019-01-01 2020-04-10","web",7
"165",2019-08-18,"38","business","US-AL","2019-01-01 2020-04-10","web",7
"166",2019-08-25,"23","business","US-AL","2019-01-01 2020-04-10","web",7
"167",2019-09-01,"18","business","US-AL","2019-01-01 2020-04-10","web",7
"168",2019-09-08,"32","business","US-AL","2019-01-01 2020-04-10","web",7
"169",2019-09-15,"27","business","US-AL","2019-01-01 2020-04-10","web",7
"170",2019-09-22,"32","business","US-AL","2019-01-01 2020-04-10","web",7
"171",2019-09-29,"41","business","US-AL","2019-01-01 2020-04-10","web",7
"172",2019-10-06,"61","business","US-AL","2019-01-01 2020-04-10","web",7
"173",2019-10-13,"47","business","US-AL","2019-01-01 2020-04-10","web",7
"174",2019-10-20,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"175",2019-10-27,"32","business","US-AL","2019-01-01 2020-04-10","web",7
"176",2019-11-03,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"177",2019-11-10,"45","business","US-AL","2019-01-01 2020-04-10","web",7
"178",2019-11-17,"27","business","US-AL","2019-01-01 2020-04-10","web",7
"179",2019-11-24,"19","business","US-AL","2019-01-01 2020-04-10","web",7
"180",2019-12-01,"31","business","US-AL","2019-01-01 2020-04-10","web",7
"181",2019-12-08,"36","business","US-AL","2019-01-01 2020-04-10","web",7
"182",2019-12-15,"65","business","US-AL","2019-01-01 2020-04-10","web",7
"183",2019-12-22,"50","business","US-AL","2019-01-01 2020-04-10","web",7
"184",2019-12-29,"56","business","US-AL","2019-01-01 2020-04-10","web",7
"185",2020-01-05,"62","business","US-AL","2019-01-01 2020-04-10","web",7
"186",2020-01-12,"66","business","US-AL","2019-01-01 2020-04-10","web",7
"187",2020-01-19,"69","business","US-AL","2019-01-01 2020-04-10","web",7
"188",2020-01-26,"29","business","US-AL","2019-01-01 2020-04-10","web",7
"189",2020-02-02,"55","business","US-AL","2019-01-01 2020-04-10","web",7
"190",2020-02-09,"50","business","US-AL","2019-01-01 2020-04-10","web",7
"191",2020-02-16,"84","business","US-AL","2019-01-01 2020-04-10","web",7
"192",2020-02-23,"66","business","US-AL","2019-01-01 2020-04-10","web",7
"193",2020-03-01,"88","business","US-AL","2019-01-01 2020-04-10","web",7
"194",2020-03-08,"70","business","US-AL","2019-01-01 2020-04-10","web",7
"195",2020-03-15,"55","business","US-AL","2019-01-01 2020-04-10","web",7
"196",2020-03-22,"98","business","US-AL","2019-01-01 2020-04-10","web",7
"197",2020-03-29,"100","business","US-AL","2019-01-01 2020-04-10","web",7
"198",2020-04-05,"79","business","US-AL","2019-01-01 2020-04-10","web",7
"199",2019-01-06,"66","rate","US-AL","2019-01-01 2020-04-10","web",7
"200",2019-01-13,"59","rate","US-AL","2019-01-01 2020-04-10","web",7
"201",2019-01-20,"44","rate","US-AL","2019-01-01 2020-04-10","web",7
"202",2019-01-27,"73","rate","US-AL","2019-01-01 2020-04-10","web",7
"203",2019-02-03,"38","rate","US-AL","2019-01-01 2020-04-10","web",7
"204",2019-02-10,"57","rate","US-AL","2019-01-01 2020-04-10","web",7
"205",2019-02-17,"67","rate","US-AL","2019-01-01 2020-04-10","web",7
"206",2019-02-24,"67","rate","US-AL","2019-01-01 2020-04-10","web",7
"207",2019-03-03,"55","rate","US-AL","2019-01-01 2020-04-10","web",7
"208",2019-03-10,"67","rate","US-AL","2019-01-01 2020-04-10","web",7
"209",2019-03-17,"72","rate","US-AL","2019-01-01 2020-04-10","web",7
"210",2019-03-24,"56","rate","US-AL","2019-01-01 2020-04-10","web",7
"211",2019-03-31,"69","rate","US-AL","2019-01-01 2020-04-10","web",7
"212",2019-04-07,"68","rate","US-AL","2019-01-01 2020-04-10","web",7
"213",2019-04-14,"63","rate","US-AL","2019-01-01 2020-04-10","web",7
"214",2019-04-21,"64","rate","US-AL","2019-01-01 2020-04-10","web",7
"215",2019-04-28,"60","rate","US-AL","2019-01-01 2020-04-10","web",7
"216",2019-05-05,"33","rate","US-AL","2019-01-01 2020-04-10","web",7
"217",2019-05-12,"61","rate","US-AL","2019-01-01 2020-04-10","web",7
"218",2019-05-19,"44","rate","US-AL","2019-01-01 2020-04-10","web",7
"219",2019-05-26,"32","rate","US-AL","2019-01-01 2020-04-10","web",7
"220",2019-06-02,"41","rate","US-AL","2019-01-01 2020-04-10","web",7
"221",2019-06-09,"36","rate","US-AL","2019-01-01 2020-04-10","web",7
"222",2019-06-16,"65","rate","US-AL","2019-01-01 2020-04-10","web",7
"223",2019-06-23,"73","rate","US-AL","2019-01-01 2020-04-10","web",7
"224",2019-06-30,"41","rate","US-AL","2019-01-01 2020-04-10","web",7
"225",2019-07-07,"51","rate","US-AL","2019-01-01 2020-04-10","web",7
"226",2019-07-14,"55","rate","US-AL","2019-01-01 2020-04-10","web",7
"227",2019-07-21,"39","rate","US-AL","2019-01-01 2020-04-10","web",7
"228",2019-07-28,"40","rate","US-AL","2019-01-01 2020-04-10","web",7
"229",2019-08-04,"57","rate","US-AL","2019-01-01 2020-04-10","web",7
"230",2019-08-11,"60","rate","US-AL","2019-01-01 2020-04-10","web",7
"231",2019-08-18,"41","rate","US-AL","2019-01-01 2020-04-10","web",7
"232",2019-08-25,"58","rate","US-AL","2019-01-01 2020-04-10","web",7
"233",2019-09-01,"37","rate","US-AL","2019-01-01 2020-04-10","web",7
"234",2019-09-08,"61","rate","US-AL","2019-01-01 2020-04-10","web",7
"235",2019-09-15,"52","rate","US-AL","2019-01-01 2020-04-10","web",7
"236",2019-09-22,"62","rate","US-AL","2019-01-01 2020-04-10","web",7
"237",2019-09-29,"49","rate","US-AL","2019-01-01 2020-04-10","web",7
"238",2019-10-06,"59","rate","US-AL","2019-01-01 2020-04-10","web",7
"239",2019-10-13,"43","rate","US-AL","2019-01-01 2020-04-10","web",7
"240",2019-10-20,"56","rate","US-AL","2019-01-01 2020-04-10","web",7
"241",2019-10-27,"55","rate","US-AL","2019-01-01 2020-04-10","web",7
"242",2019-11-03,"59","rate","US-AL","2019-01-01 2020-04-10","web",7
"243",2019-11-10,"39","rate","US-AL","2019-01-01 2020-04-10","web",7
"244",2019-11-17,"48","rate","US-AL","2019-01-01 2020-04-10","web",7
"245",2019-11-24,"39","rate","US-AL","2019-01-01 2020-04-10","web",7
"246",2019-12-01,"41","rate","US-AL","2019-01-01 2020-04-10","web",7
"247",2019-12-08,"34","rate","US-AL","2019-01-01 2020-04-10","web",7
"248",2019-12-15,"43","rate","US-AL","2019-01-01 2020-04-10","web",7
"249",2019-12-22,"27","rate","US-AL","2019-01-01 2020-04-10","web",7
"250",2019-12-29,"35","rate","US-AL","2019-01-01 2020-04-10","web",7
"251",2020-01-05,"62","rate","US-AL","2019-01-01 2020-04-10","web",7
"252",2020-01-12,"56","rate","US-AL","2019-01-01 2020-04-10","web",7
"253",2020-01-19,"49","rate","US-AL","2019-01-01 2020-04-10","web",7
"254",2020-01-26,"65","rate","US-AL","2019-01-01 2020-04-10","web",7
"255",2020-02-02,"60","rate","US-AL","2019-01-01 2020-04-10","web",7
"256",2020-02-09,"49","rate","US-AL","2019-01-01 2020-04-10","web",7
"257",2020-02-16,"51","rate","US-AL","2019-01-01 2020-04-10","web",7
"258",2020-02-23,"67","rate","US-AL","2019-01-01 2020-04-10","web",7
"259",2020-03-01,"100","rate","US-AL","2019-01-01 2020-04-10","web",7
"260",2020-03-08,"73","rate","US-AL","2019-01-01 2020-04-10","web",7
"261",2020-03-15,"91","rate","US-AL","2019-01-01 2020-04-10","web",7
"262",2020-03-22,"62","rate","US-AL","2019-01-01 2020-04-10","web",7
"263",2020-03-29,"35","rate","US-AL","2019-01-01 2020-04-10","web",7
"264",2020-04-05,"58","rate","US-AL","2019-01-01 2020-04-10","web",7
"265",2019-01-06,"13","rates","US-AL","2019-01-01 2020-04-10","web",7
"266",2019-01-13,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"267",2019-01-20,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"268",2019-01-27,"15","rates","US-AL","2019-01-01 2020-04-10","web",7
"269",2019-02-03,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"270",2019-02-10,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"271",2019-02-17,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"272",2019-02-24,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"273",2019-03-03,"13","rates","US-AL","2019-01-01 2020-04-10","web",7
"274",2019-03-10,"13","rates","US-AL","2019-01-01 2020-04-10","web",7
"275",2019-03-17,"25","rates","US-AL","2019-01-01 2020-04-10","web",7
"276",2019-03-24,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"277",2019-03-31,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"278",2019-04-07,"14","rates","US-AL","2019-01-01 2020-04-10","web",7
"279",2019-04-14,"23","rates","US-AL","2019-01-01 2020-04-10","web",7
"280",2019-04-21,"12","rates","US-AL","2019-01-01 2020-04-10","web",7
"281",2019-04-28,"13","rates","US-AL","2019-01-01 2020-04-10","web",7
"282",2019-05-05,"14","rates","US-AL","2019-01-01 2020-04-10","web",7
"283",2019-05-12,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"284",2019-05-19,"20","rates","US-AL","2019-01-01 2020-04-10","web",7
"285",2019-05-26,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"286",2019-06-02,"12","rates","US-AL","2019-01-01 2020-04-10","web",7
"287",2019-06-09,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"288",2019-06-16,"24","rates","US-AL","2019-01-01 2020-04-10","web",7
"289",2019-06-23,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"290",2019-06-30,"23","rates","US-AL","2019-01-01 2020-04-10","web",7
"291",2019-07-07,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"292",2019-07-14,"24","rates","US-AL","2019-01-01 2020-04-10","web",7
"293",2019-07-21,"20","rates","US-AL","2019-01-01 2020-04-10","web",7
"294",2019-07-28,"30","rates","US-AL","2019-01-01 2020-04-10","web",7
"295",2019-08-04,"16","rates","US-AL","2019-01-01 2020-04-10","web",7
"296",2019-08-11,"31","rates","US-AL","2019-01-01 2020-04-10","web",7
"297",2019-08-18,"20","rates","US-AL","2019-01-01 2020-04-10","web",7
"298",2019-08-25,"16","rates","US-AL","2019-01-01 2020-04-10","web",7
"299",2019-09-01,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"300",2019-09-08,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"301",2019-09-15,"26","rates","US-AL","2019-01-01 2020-04-10","web",7
"302",2019-09-22,"11","rates","US-AL","2019-01-01 2020-04-10","web",7
"303",2019-09-29,"23","rates","US-AL","2019-01-01 2020-04-10","web",7
"304",2019-10-06,"15","rates","US-AL","2019-01-01 2020-04-10","web",7
"305",2019-10-13,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"306",2019-10-20,"13","rates","US-AL","2019-01-01 2020-04-10","web",7
"307",2019-10-27,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"308",2019-11-03,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"309",2019-11-10,"16","rates","US-AL","2019-01-01 2020-04-10","web",7
"310",2019-11-17,"14","rates","US-AL","2019-01-01 2020-04-10","web",7
"311",2019-11-24,"8","rates","US-AL","2019-01-01 2020-04-10","web",7
"312",2019-12-01,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"313",2019-12-08,"18","rates","US-AL","2019-01-01 2020-04-10","web",7
"314",2019-12-15,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"315",2019-12-22,"20","rates","US-AL","2019-01-01 2020-04-10","web",7
"316",2019-12-29,"12","rates","US-AL","2019-01-01 2020-04-10","web",7
"317",2020-01-05,"16","rates","US-AL","2019-01-01 2020-04-10","web",7
"318",2020-01-12,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"319",2020-01-19,"19","rates","US-AL","2019-01-01 2020-04-10","web",7
"320",2020-01-26,"21","rates","US-AL","2019-01-01 2020-04-10","web",7
"321",2020-02-02,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"322",2020-02-09,"20","rates","US-AL","2019-01-01 2020-04-10","web",7
"323",2020-02-16,"17","rates","US-AL","2019-01-01 2020-04-10","web",7
"324",2020-02-23,"26","rates","US-AL","2019-01-01 2020-04-10","web",7
"325",2020-03-01,"41","rates","US-AL","2019-01-01 2020-04-10","web",7
"326",2020-03-08,"58","rates","US-AL","2019-01-01 2020-04-10","web",7
"327",2020-03-15,"100","rates","US-AL","2019-01-01 2020-04-10","web",7
"328",2020-03-22,"39","rates","US-AL","2019-01-01 2020-04-10","web",7
"329",2020-03-29,"32","rates","US-AL","2019-01-01 2020-04-10","web",7
"330",2020-04-05,"27","rates","US-AL","2019-01-01 2020-04-10","web",7
"331",2019-01-06,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"332",2019-01-13,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"333",2019-01-20,"51","s&p","US-AL","2019-01-01 2020-04-10","web",7
"334",2019-01-27,"17","s&p","US-AL","2019-01-01 2020-04-10","web",7
"335",2019-02-03,"17","s&p","US-AL","2019-01-01 2020-04-10","web",7
"336",2019-02-10,"34","s&p","US-AL","2019-01-01 2020-04-10","web",7
"337",2019-02-17,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"338",2019-02-24,"17","s&p","US-AL","2019-01-01 2020-04-10","web",7
"339",2019-03-03,"36","s&p","US-AL","2019-01-01 2020-04-10","web",7
"340",2019-03-10,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"341",2019-03-17,"18","s&p","US-AL","2019-01-01 2020-04-10","web",7
"342",2019-03-24,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"343",2019-03-31,"36","s&p","US-AL","2019-01-01 2020-04-10","web",7
"344",2019-04-07,"18","s&p","US-AL","2019-01-01 2020-04-10","web",7
"345",2019-04-14,"18","s&p","US-AL","2019-01-01 2020-04-10","web",7
"346",2019-04-21,"37","s&p","US-AL","2019-01-01 2020-04-10","web",7
"347",2019-04-28,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"348",2019-05-05,"73","s&p","US-AL","2019-01-01 2020-04-10","web",7
"349",2019-05-12,"38","s&p","US-AL","2019-01-01 2020-04-10","web",7
"350",2019-05-19,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"351",2019-05-26,"58","s&p","US-AL","2019-01-01 2020-04-10","web",7
"352",2019-06-02,"55","s&p","US-AL","2019-01-01 2020-04-10","web",7
"353",2019-06-09,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
"354",2019-06-16,"0","s&p","US-AL","2019-01-01 2020-04-10","web",7
